eta,paso,particula_id,x,y,theta
1.692105,800,124,7.157945,11.864717,0.304287
1.692105,800,125,12.607339,8.981555,-0.735623
1.692105,800,126,4.091214,16.352607,0.457707
1.692105,800,127,6.709001,7.839372,-0.307558
1.692105,800,128,7.459533,8.525393,-0.054876
1.692105,800,129,2.928203,12.48426,1.126599
1.692105,800,130,4.713436,16.406357,-0.132041
1.692105,800,131,3.332643,5.241298,-0.156537
1.692105,800,132,8.491103,0.505559,-3.086729
1.692105,800,133,4.389405,9.589869,0.286442
1.692105,800,134,4.869461,0.375977,-1.34
1.692105,800,135,13.889777,11.770405,-1.063434
1.692105,800,136,13.078508,14.562346,-1.135838
1.692105,800,137,4.340045,12.091957,-0.201809
1.692105,800,138,14.817198,13.669442,-1.388902
1.692105,800,139,1.268511,17.71685,0.549331
1.692105,800,140,5.312807,10.307599,0.423894
1.692105,800,141,4.364238,4.988808,0.613347
1.692105,800,142,4.405556,10.28774,0.602696
1.692105,800,143,5.608733,3.555945,-0.53935
1.692105,800,144,2.652893,16.672682,1.179164
1.692105,800,145,7.876857,11.583867,1.12913
1.692105,800,146,3.261869,17.095405,0.75117
1.692105,800,147,4.899307,5.923204,0.582468
1.692105,800,148,6.638626,2.680761,0.718071
1.692105,800,149,1.205233,10.321289,1.427038
1.589474,800,0,4.389251,2.636646,2.809779
1.589474,800,1,17.578155,17.487334,2.318595
1.589474,800,2,17.7336,1.022896,2.962237
1.589474,800,3,15.843466,8.991083,3.008537
1.589474,800,4,5.623752,5.410913,1.323177
1.589474,800,5,15.252441,8.456736,1.59644
1.589474,800,6,19.654397,7.076053,1.769528
1.589474,800,7,17.363787,14.614174,-3.17487
1.589474,800,8,1.29733,6.110286,1.765069
1.589474,800,9,1.364722,18.544482,-2.412113
1.589474,800,10,2.779159,3.956958,2.369525
1.589474,800,11,9.401241,17.164361,2.170772
1.589474,800,12,13.716658,15.96664,3.410074
1.589474,800,13,10.958491,3.184046,1.720119
1.589474,800,14,16.254355,11.667888,2.485198
1.589474,800,15,16.137584,16.436523,3.351787
1.589474,800,16,10.505377,5.450268,0.731377
1.589474,800,17,14.381646,6.685497,2.530409
1.589474,800,18,16.421577,15.095878,-3.652036
1.589474,800,19,13.125603,19.383517,2.36971
1.589474,800,20,15.533486,2.197449,2.49094
1.589474,800,21,14.281541,2.880746,2.683503
1.589474,800,22,13.205788,2.245986,1.751628
1.589474,800,23,9.648979,15.962187,2.355034
1.589474,800,24,2.102438,11.839863,2.298278
1.589474,800,25,4.227085,7.565219,2.692176
1.589474,800,26,14.731345,1.703108,1.965676
1.589474,800,27,8.652864,4.590037,0.923533
1.589474,800,28,17.277079,19.898911,2.970504
1.589474,800,29,10.083617,14.259758,2.587082
1.589474,800,30,5.769619,5.584945,2.545477
1.589474,800,31,1.685182,18.829603,-3.431764
1.589474,800,32,7.307106,2.993674,2.054862
1.589474,800,33,12.176494,1.671413,1.57711
1.589474,800,34,17.32695,8.143733,1.900548
1.589474,800,35,12.759133,17.536223,2.925176
1.589474,800,36,3.906211,8.383084,1.994305
1.589474,800,37,6.114033,7.972072,1.362116
1.589474,800,38,13.718011,18.825074,2.151353
1.589474,800,39,4.998481,10.214477,1.413897
1.589474,800,40,17.757057,1.180659,1.999224
1.589474,800,41,4.373647,8.340442,2.219392
1.589474,800,42,16.06616,8.191599,3.171641
1.589474,800,43,2.392897,19.372384,2.393905
1.589474,800,44,11.927196,18.454209,2.722687
1.589474,800,45,7.015645,17.202622,2.288547
1.589474,800,46,1.090725,2.382755,3.41423
1.589474,800,47,0.021246,9.782235,1.954498
1.589474,800,48,17.572762,1.244021,2.678811
1.589474,800,49,0.450802,8.78005,2.172869
1.589474,800,50,1.305228,12.68812,1.840626
1.589474,800,51,2.347518,8.520199,3.019737
1.589474,800,52,11.336118,17.912337,2.135091
1.589474,800,53,9.477374,13.924683,2.44218
1.589474,800,54,17.633163,15.032696,2.522509
1.589474,800,55,9.387684,13.241991,3.112796
1.589474,800,56,16.257793,8.981246,2.404078
1.589474,800,57,1.853299,9.845267,1.653361
1.589474,800,58,2.919619,3.590661,2.535933
1.589474,800,59,6.05878,9.376238,2.473621
1.589474,800,60,14.701976,2.286409,1.795874
1.589474,800,61,12.506535,2.413723,1.24123
1.589474,800,62,0.011287,10.463365,1.500198
1.589474,800,63,7.286747,6.797759,1.680155
1.589474,800,64,19.098103,10.029861,1.936181
1.589474,800,65,5.862687,6.623506,2.063397
1.589474,800,66,5.929439,4.767674,2.719955
1.589474,800,67,15.601333,17.3583,3.129336
1.589474,800,68,17.125202,10.134257,2.284455
1.589474,800,69,2.575506,0.988028,2.172776
1.589474,800,70,3.41761,6.304695,2.470976
1.589474,800,71,11.603968,18.400602,2.433709
1.589474,800,72,13.29564,16.521853,2.301002
1.589474,800,73,12.279284,9.110665,0.792552
1.589474,800,74,7.414675,10.820502,1.340711
1.589474,800,75,10.598363,4.307325,1.638316
1.589474,800,76,18.309412,16.863887,3.032837
1.589474,800,77,6.489923,16.451235,2.192544
1.589474,800,78,1.896487,1.76024,3.363584
1.589474,800,79,4.680568,5.704935,2.170801
1.589474,800,80,0.397683,11.261424,2.477775
1.589474,800,81,17.871149,8.655359,3.011722
1.589474,800,82,15.974792,12.010605,2.277752
1.589474,800,83,2.697629,11.997213,1.448042
1.589474,800,84,15.430521,15.960621,3.883439
1.589474,800,85,19.487447,17.867817,-2.212206
1.589474,800,86,15.639101,7.062517,1.511467
1.589474,800,87,1.926132,5.804302,1.925996
1.589474,800,88,18.767108,10.103729,1.963091
1.589474,800,89,11.496571,8.239957,0.864406
1.589474,800,90,15.651166,6.19425,2.421881
1.589474,800,91,15.249447,18.541007,2.443873
1.589474,800,92,5.577557,6.148252,1.333493
1.589474,800,93,13.205491,19.425666,2.760251
1.589474,800,94,15.355695,6.005663,1.555776
1.589474,800,95,1.214655,9.705532,2.602794
1.589474,800,96,2.529039,18.771821,-3.59964
1.589474,800,97,1.506538,16.390412,3.481245
1.589474,800,98,14.572982,15.002988,2.915322
1.589474,800,99,16.584543,9.081133,3.184098
1.589474,800,100,15.080702,17.645143,3.479312
1.589474,800,101,2.089312,3.06189,2.145404
1.589474,800,102,2.441546,10.439757,1.857004
1.589474,800,103,10.010853,17.791458,2.417669
1.589474,800,104,2.540932,12.69611,2.664263
1.589474,800,105,16.456066,10.129017,1.954461
1.589474,800,106,14.000011,4.137061,1.934642
1.589474,800,107,13.418672,3.891965,2.682133
1.589474,800,108,18.102614,10.126599,2.375801
1.589474,800,109,17.262415,11.493833,2.816273
1.589474,800,110,3.389809,3.931326,2.973974
1.589474,800,111,13.254162,0.977429,2.932123
1.589474,800,112,14.957412,1.125424,2.209488
1.589474,800,113,11.801518,16.786803,1.75334
1.589474,800,114,15.312676,2.582765,2.557389
1.589474,800,115,2.082457,12.074291,2.691212
1.589474,800,116,5.695129,8.011421,2.649379
1.589474,800,117,3.966208,11.817605,1.557552
1.589474,800,118,15.294759,5.703662,1.286071
1.589474,800,119,19.180745,16.733372,3.626103
1.589474,800,120,14.790841,14.44473,2.659446
1.589474,800,121,18.565566,10.262221,2.926571
1.589474,800,122,19.231438,0.696962,3.384894
1.589474,800,123,10.614599,13.761829,3.200921
1.589474,800,124,3.533056,13.374396,1.977515
1.589474,800,125,2.526409,2.185283,3.231694
1.589474,800,126,11.297192,16.886655,2.894253
1.589474,800,127,4.744329,9.549739,1.811809
1.589474,800,128,12.73291,2.587819,1.812337
1.589474,800,129,10.233927,4.157282,1.479129
1.589474,800,130,11.076181,16.690228,2.398136
1.589474,800,131,9.892545,4.317046,0.880155
1.589474,800,132,4.306362,8.173341,1.89314
1.589474,800,133,15.688523,9.852739,2.652021
1.589474,800,134,1.321479,2.934663,1.852923
1.589474,800,135,18.300981,15.085728,-3.786263
1.589474,800,136,11.252988,8.109354,1.021774
1.589474,800,137,18.281199,0.400401,3.397108
1.589474,800,138,1.444018,1.556404,3.099856
1.589474,800,139,17.23748,16.32403,-2.581381
1.589474,800,140,14.664919,17.165487,2.808445
1.589474,800,141,11.07292,2.753745,0.286131
1.589474,800,142,4.018692,5.753972,1.609896
1.589474,800,143,4.140691,10.927527,2.466568
1.589474,800,144,5.094168,9.406503,2.416042
1.589474,800,145,1.222856,6.615837,1.222067
1.589474,800,146,10.513424,6.327889,0.298553
1.589474,800,147,6.291912,8.207556,1.458514
1.589474,800,148,3.411792,8.927732,2.718059
1.589474,800,149,6.884555,5.440626,1.314096
1.486842,800,0,8.789714,1.186508,0.925779
1.486842,800,1,18.753228,9.204187,1.769927
1.486842,800,2,1.214097,3.482106,0.814766
1.486842,800,3,2.974604,8.464195,1.994271
1.486842,800,4,14.017461,14.377397,1.704427
1.486842,800,5,4.457595,5.441264,1.400798
1.486842,800,6,5.380267,5.933907,1.619635
1.486842,800,7,13.691167,0.383017,1.409949
1.486842,800,8,1.079508,18.416645,0.749682
1.486842,800,9,1.408767,11.054822,1.297753
1.486842,800,10,7.940155,7.463421,1.825772
1.486842,800,11,2.090683,7.692217,1.088804
1.486842,800,12,9.64128,11.434059,1.888991
1.486842,800,13,2.905053,12.134273,2.253839
1.486842,800,14,3.089734,12.434638,1.617805
1.486842,800,15,11.530537,6.504563,1.537909
1.486842,800,16,10.840345,3.973597,0.663432
1.486842,800,17,2.780095,6.987613,1.017559
1.486842,800,18,10.194764,2.687892,1.306512
1.486842,800,19,19.480199,15.174914,0.302669
1.486842,800,20,17.00689,0.318585,1.484533
1.486842,800,21,7.641818,4.630406,1.405952
1.486842,800,22,15.355709,7.080867,0.398141
1.486842,800,23,0.835051,4.454008,0.861993
1.486842,800,24,2.502441,10.170846,1.095193
1.486842,800,25,16.123624,9.193104,1.58526
1.486842,800,26,17.834317,17.245186,0.569094
1.486842,800,27,13.881922,6.814768,1.728915
1.486842,800,28,16.547731,6.314931,1.027599
1.486842,800,29,5.466103,1.986392,0.843829
1.486842,800,30,19.929576,6.239143,0.869932
1.486842,800,31,13.465785,9.228274,1.766891
1.486842,800,32,19.509066,11.848444,1.191075
1.486842,800,33,0.423277,11.263863,1.246125
1.486842,800,34,0.792119,7.997749,1.401045
1.486842,800,35,8.985842,8.068398,0.578552
1.486842,800,36,5.059896,8.29079,2.190655
1.486842,800,37,5.695359,7.427446,1.871885
1.486842,800,38,5.759266,19.4973,0.95675
1.486842,800,39,17.432021,15.838246,0.172481
1.486842,800,40,5.304451,8.494396,1.175747
1.486842,800,41,1.149869,7.108253,0.784298
1.486842,800,42,14.516046,5.418089,0.811491
1.486842,800,43,14.229501,9.275193,1.043966
1.486842,800,44,17.560873,15.286381,0.583583
1.486842,800,45,19.538057,17.8779,1.634016
1.486842,800,46,10.612238,1.86329,1.974112
1.486842,800,47,7.035765,5.57869,1.724345
1.486842,800,48,5.495252,2.435616,0.684494
1.486842,800,49,11.151371,3.658098,1.332109
1.486842,800,50,11.938324,6.650371,1.286117
1.486842,800,51,0.833317,8.103518,1.612669
1.486842,800,52,19.86194,4.594957,2.16065
1.486842,800,53,14.067741,8.50113,0.752168
1.486842,800,54,15.858021,18.277115,0.742754
1.486842,800,55,10.412044,7.687183,1.367898
1.486842,800,56,13.92031,7.137198,1.29405
1.486842,800,57,11.443308,7.033934,1.14418
1.486842,800,58,17.00939,1.869436,1.088503
1.486842,800,59,2.895958,8.487468,0.953665
1.486842,800,60,4.275148,1.537092,0.731432
1.486842,800,61,2.714646,15.646337,0.403095
1.486842,800,62,6.267059,14.290125,3.56377
1.486842,800,63,10.89876,4.514001,1.028766
1.486842,800,64,2.351607,7.801813,1.481434
1.486842,800,65,6.217609,9.554562,1.519804
1.486842,800,66,2.119924,10.447449,1.560693
1.486842,800,67,14.048577,8.611635,1.203075
1.486842,800,68,15.332484,7.562089,0.857401
1.486842,800,69,2.721558,6.78517,0.564812
1.486842,800,70,19.341606,1.441092,1.685525
1.486842,800,71,10.73106,6.502439,0.805998
1.486842,800,72,18.544068,17.383376,1.332487
1.486842,800,73,13.236243,3.96321,1.450288
1.486842,800,74,18.75045,15.311864,-0.122635
1.486842,800,75,16.70438,8.518469,1.752594
1.486842,800,76,8.295916,5.670681,0.818678
1.486842,800,77,18.087568,9.712429,1.390101
1.486842,800,78,12.856147,3.287934,1.3436
1.486842,800,79,15.822517,3.783559,2.502355
1.486842,800,80,19.952944,17.546412,1.256965
1.486842,800,81,2.365306,6.327728,0.59903
1.486842,800,82,0.437678,4.506231,1.485581
1.486842,800,83,15.636431,1.615866,1.145075
1.486842,800,84,0.451742,17.066699,0.643891
1.486842,800,85,2.329853,8.801543,1.94272
1.486842,800,86,1.244363,16.927388,1.780924
1.486842,800,87,15.801705,17.21018,0.529407
1.486842,800,88,17.168481,0.020612,1.530655
1.486842,800,89,0.062249,17.527289,1.576854
1.486842,800,90,19.212532,3.903251,2.032897
1.486842,800,91,3.231068,16.601479,1.658149
1.486842,800,92,13.544885,7.186032,1.729282
1.486842,800,93,9.396697,9.485278,1.868729
1.486842,800,94,14.151591,9.707727,1.392446
1.486842,800,95,14.252159,13.988806,1.033645
1.486842,800,96,0.438979,7.029662,1.306538
1.486842,800,97,9.351887,7.712887,1.11131
1.486842,800,98,13.716087,1.930499,1.978471
1.486842,800,99,2.111038,9.150916,1.405404
1.486842,800,100,19.627482,10.220206,0.972868
1.486842,800,101,6.024133,10.717022,2.67769
1.486842,800,102,17.252877,17.869802,1.073267
1.486842,800,103,18.570019,4.90805,1.081787
1.486842,800,104,1.303969,4.120439,1.248769
1.486842,800,105,14.512372,3.070777,0.886191
1.486842,800,106,2.059764,7.925954,1.56705
1.486842,800,107,6.847311,1.909284,1.181289
1.486842,800,108,18.95685,9.870749,1.158692
1.486842,800,109,12.757356,13.307531,2.067779
1.486842,800,110,13.588752,13.001966,1.525745
1.486842,800,111,5.154966,17.885347,0.681322
1.486842,800,112,16.357498,6.975252,1.533442
1.486842,800,113,1.911608,4.860178,0.794412
1.486842,800,114,0.007545,2.548188,1.297849
1.486842,800,115,6.318112,9.451679,2.459168
1.486842,800,116,0.506468,13.803632,0.837052
1.486842,800,117,14.065138,18.708026,0.848952
1.486842,800,118,16.783269,0.753157,1.332779
1.486842,800,119,0.842178,19.696908,2.027962
1.486842,800,120,1.021735,9.128925,1.159231
1.486842,800,121,7.267843,4.913898,1.094962
1.486842,800,122,5.193968,5.75177,1.798312
1.486842,800,123,13.837577,0.162026,1.014057
1.486842,800,124,5.645452,0.429699,0.487426
1.486842,800,125,2.905738,9.082688,1.533231
1.486842,800,126,3.379569,15.259604,1.619386
1.486842,800,127,12.33489,4.906475,1.450084
1.486842,800,128,6.919332,19.16817,0.006735
1.486842,800,129,19.273682,6.636029,0.612519
1.486842,800,130,1.353371,14.656971,1.064123
1.486842,800,131,1.06303,1.716533,0.869368
1.486842,800,132,1.014445,15.248804,0.878721
1.486842,800,133,15.588139,3.214629,1.414025
1.486842,800,134,19.243029,15.11509,0.411969
1.486842,800,135,1.099879,8.915342,0.577178
1.486842,800,136,17.956,14.539241,-0.262427
1.486842,800,137,14.555804,19.383129,1.971446
1.486842,800,138,7.619273,7.474476,1.547441
1.486842,800,139,9.458265,8.862835,1.273473
1.486842,800,140,12.470285,4.912402,0.808993
1.486842,800,141,0.781241,17.528949,1.058139
1.486842,800,142,9.470202,4.686527,0.673296
1.486842,800,143,3.852705,10.989358,2.385662
1.486842,800,144,14.559447,7.89802,0.864823
1.486842,800,145,5.218726,6.847217,1.171192
1.486842,800,146,17.871036,8.684035,0.741687
1.486842,800,147,0.38006,9.515928,1.203062
1.486842,800,148,19.419316,9.917267,0.780437
1.486842,800,149,14.558858,7.330739,1.430084
1.384211,800,0,9.55123,4.315868,-0.094021
1.384211,800,1,15.511986,17.782027,-0.267155
1.384211,800,2,15.348639,11.292198,0.1506
1.384211,800,3,9.958018,5.497362,0.211453
1.384211,800,4,16.825803,15.535837,0.513858
1.384211,800,5,3.91826,7.236066,0.012065
1.384211,800,6,0.295691,15.305572,-0.487486
1.384211,800,7,19.290442,8.066898,0.251827
1.384211,800,8,1.597439,15.708935,0.355508
1.384211,800,9,17.33948,18.065071,-0.421489
1.384211,800,10,13.252657,3.091926,-0.068613
1.384211,800,11,12.712754,12.916845,-0.10596
1.384211,800,12,4.781514,6.671051,0.425742
1.384211,800,13,4.082576,19.949309,-1.114537
1.384211,800,14,11.079956,3.256082,-0.009124
1.384211,800,15,6.455759,4.142344,-0.125476
1.384211,800,16,13.745781,4.534992,0.333234
1.384211,800,17,1.601693,12.91588,0.414529
1.384211,800,18,9.638054,3.781272,0.680678
1.384211,800,19,10.624525,5.232667,-0.211758
1.384211,800,20,12.245683,5.066379,0.865924
1.384211,800,21,14.01012,18.32095,0.077355
1.384211,800,22,10.112219,5.819448,0.515247
1.384211,800,23,4.982308,10.393954,0.076078
1.384211,800,24,5.320833,12.784114,-0.140737
1.384211,800,25,16.844552,16.49101,0.926766
1.384211,800,26,2.711236,3.596406,0.292076
1.384211,800,27,8.690274,4.95199,0.737497
1.384211,800,28,12.780423,3.844687,0.018317
1.384211,800,29,6.697124,1.710162,0.383439
1.384211,800,30,13.786006,8.025293,1.048869
1.384211,800,31,12.030958,19.334425,0.313368
1.384211,800,32,5.881552,10.286181,0.370254
1.384211,800,33,8.117392,4.568436,-0.032637
1.384211,800,34,8.31474,4.195215,-0.159582
1.384211,800,35,8.895522,2.469295,-0.482138
1.384211,800,36,18.66221,9.617019,-0.385954
1.384211,800,37,5.85131,4.383995,-0.604352
1.384211,800,38,6.622328,8.248815,0.29118
1.384211,800,39,13.856442,2.994696,-0.441274
1.384211,800,40,8.673738,5.386031,-0.0297
1.384211,800,41,16.343212,11.340867,-0.36246
1.384211,800,42,2.794023,14.712704,0.006545
1.384211,800,43,17.051127,16.937052,-0.043482
1.384211,800,44,9.084347,5.037718,-0.100325
1.384211,800,45,6.468233,8.366915,0.105395
1.384211,800,46,11.570223,12.06239,-0.597222
1.384211,800,47,6.335201,3.311857,0.110431
1.384211,800,48,11.744893,2.664019,0.781644
1.384211,800,49,17.291543,17.310843,0.465881
1.384211,800,50,3.889177,10.100193,-0.402556
1.384211,800,51,17.541219,8.070126,-0.204712
1.384211,800,52,4.11937,10.270313,-0.446624
1.384211,800,53,10.98724,3.255197,0.31137
1.384211,800,54,2.550325,11.373404,-0.440358
1.384211,800,55,1.144356,8.64155,-0.119349
1.384211,800,56,2.383439,4.732184,0.138141
1.384211,800,57,10.324271,15.076467,0.676477
1.384211,800,58,14.031796,2.140326,0.301445
1.384211,800,59,12.300096,17.147306,0.611362
1.384211,800,60,9.078665,2.375311,0.515033
1.384211,800,61,4.70808,0.93973,-0.079503
1.384211,800,62,12.997467,18.089638,0.659737
1.384211,800,63,3.746353,3.103468,-0.059243
1.384211,800,64,3.600374,1.916039,-0.383082
1.384211,800,65,4.940722,1.754516,-0.832018
1.384211,800,66,1.425319,13.175455,-0.043657
1.384211,800,67,15.424749,18.488011,0.448719
1.384211,800,68,19.766989,6.578275,-0.527065
1.384211,800,69,11.186169,2.299223,0.025133
1.384211,800,70,10.844457,2.992347,-0.320805
1.384211,800,71,9.792151,7.975585,0.09924
1.384211,800,72,12.592172,4.853813,0.814171
1.384211,800,73,5.380254,12.523417,0.333785
1.384211,800,74,16.750304,18.334188,0.126214
1.384211,800,75,11.057623,6.213124,-0.172642
1.384211,800,76,8.108375,2.965117,0.156084
1.384211,800,77,17.162968,15.67062,1.058369
1.384211,800,78,13.586309,19.991467,-0.126691
1.384211,800,79,11.03775,3.296117,-0.079752
1.384211,800,80,5.35876,7.306869,0.617272
1.384211,800,81,5.435399,6.929705,-0.043431
1.384211,800,82,4.095185,2.496796,-0.961394
1.384211,800,83,6.111685,9.363015,0.586317
1.384211,800,84,12.723227,12.255828,-0.658553
1.384211,800,85,6.958555,5.846366,0.261246
1.384211,800,86,9.407582,5.732673,-0.369387
1.384211,800,87,15.1167,19.862187,-0.409652
1.384211,800,88,12.303885,6.523425,0.534347
1.384211,800,89,3.276802,10.991934,-0.342835
1.384211,800,90,8.768778,6.564536,0.107466
1.384211,800,91,10.881473,18.640518,0.08347
1.384211,800,92,1.965329,12.437725,-0.569691
1.384211,800,93,19.69487,8.225244,0.468709
1.384211,800,94,5.850739,6.623326,-0.21708
1.384211,800,95,5.323352,2.255239,-0.840812
1.384211,800,96,9.385699,3.7278,-0.576495
1.384211,800,97,19.36282,9.840372,0.74612
1.384211,800,98,1.664217,12.867845,-0.103313
1.384211,800,99,2.77471,10.627429,0.200358
1.384211,800,100,7.997953,2.17492,-0.52016
1.384211,800,101,6.80629,8.796478,-0.303148
1.384211,800,102,16.847667,12.386301,-0.169586
1.384211,800,103,2.789876,12.698327,0.693392
1.384211,800,104,18.938767,15.111492,0.482025
1.384211,800,105,11.591014,5.683023,0.487311
1.384211,800,106,9.668063,6.845962,0.707272
1.384211,800,107,2.266271,3.80621,0.088156
1.384211,800,108,10.727904,4.896045,-0.020259
1.384211,800,109,0.094331,8.677261,-0.330169
1.384211,800,110,11.292626,2.172598,0.907278
1.384211,800,111,10.812912,0.074233,-0.45997
1.384211,800,112,10.632893,6.568215,0.510713
1.384211,800,113,6.277986,4.241921,0.27673
1.384211,800,114,14.091406,17.522447,0.221579
1.384211,800,115,13.18111,18.21466,1.257427
1.384211,800,116,3.805674,2.758498,0.002031
1.384211,800,117,4.980256,5.323016,0.508752
1.384211,800,118,11.350594,5.080199,0.047884
1.384211,800,119,9.972131,18.040737,-0.910776
1.384211,800,120,3.796935,13.616563,-0.491599
1.384211,800,121,16.005417,11.072307,-0.183514
1.384211,800,122,4.474067,4.210371,0.107771
1.384211,800,123,17.049181,15.528968,0.306052
1.384211,800,124,15.642737,2.610355,-0.554759
1.384211,800,125,18.923456,6.887865,-0.185984
1.384211,800,126,18.725829,17.641818,-0.275325
1.384211,800,127,14.476797,14.333031,0.599153
1.384211,800,128,10.941732,7.232382,-0.548747
1.384211,800,129,12.52644,1.979465,0.665371
1.384211,800,130,3.256011,6.223366,0.378594
1.384211,800,131,11.860366,5.93268,-0.093107
1.384211,800,132,6.619074,9.316325,0.253976
1.384211,800,133,2.967592,5.289721,0.010583
1.384211,800,134,6.016518,6.621207,-0.140602
1.384211,800,135,4.273208,11.398523,0.200615
1.384211,800,136,0.820671,12.867524,-0.029077
1.384211,800,137,9.806884,2.652974,-0.228288
1.384211,800,138,17.76024,18.04449,-0.435346
1.384211,800,139,8.443132,7.833312,-0.27127
1.384211,800,140,3.345143,5.946385,0.714424
1.384211,800,141,0.237747,9.457932,-0.219445
1.384211,800,142,1.379268,3.529406,0.124407
1.384211,800,143,15.383539,15.84315,0.888489
1.384211,800,144,9.097031,7.173413,0.291959
1.384211,800,145,11.379101,6.522653,0.528
1.384211,800,146,4.530592,14.415693,0.505362
1.384211,800,147,3.712171,8.361487,0.024891
1.384211,800,148,12.069739,3.684998,0.114716
1.384211,800,149,5.59479,13.772332,0.590364
1.281579,800,0,19.843879,5.657147,0.606341
1.281579,800,1,5.544471,3.729118,0.178892
1.281579,800,2,2.343735,11.510526,0.269981
1.281579,800,3,18.342771,10.05204,0.143667
1.281579,800,4,1.928565,11.155223,0.447802
1.281579,800,5,7.291486,4.956364,-0.605536
1.281579,800,6,17.247037,9.152672,0.251915
1.281579,800,7,5.715944,6.915444,-0.540972
1.281579,800,8,7.209657,1.641359,0.376047
1.281579,800,9,1.25312,2.671917,0.355583
1.281579,800,10,8.108063,6.63072,-0.369366
1.281579,800,11,5.229327,15.37721,-0.984804
1.281579,800,12,3.891663,11.120055,0.72737
1.281579,800,13,2.05804,7.545204,-0.44112
1.281579,800,14,6.376997,2.260368,0.054601
1.281579,800,15,19.702337,8.115332,0.103516
1.281579,800,16,1.907168,0.318904,-0.080892
1.281579,800,17,1.999409,2.815609,0.421973
1.281579,800,18,19.299087,2.991403,-0.927279
1.281579,800,19,7.211735,8.11976,-0.572471
1.281579,800,20,9.080832,6.284235,-0.557562
1.281579,800,21,7.366462,15.897211,0.203695
1.281579,800,22,5.517365,0.287683,1.198509
1.281579,800,23,6.650025,13.968925,-0.269384
1.281579,800,24,4.527504,1.143734,0.468066
1.281579,800,25,3.020244,2.838762,-0.249703
1.281579,800,26,5.073535,11.340326,-0.419661
1.281579,800,27,2.225737,19.245449,-0.378125
1.281579,800,28,4.800518,9.528684,0.105992
1.281579,800,29,5.069561,3.146525,-0.536409
1.281579,800,30,3.713803,6.118558,0.304842
1.281579,800,31,1.346108,2.299199,0.180516
1.281579,800,32,6.094319,2.300121,-0.502375
1.281579,800,33,16.310375,19.041166,0.348509
1.281579,800,34,6.484196,14.751987,0.673925
1.281579,800,35,18.193117,12.843813,-1.551483
1.281579,800,36,2.559144,11.039664,0.188542
1.281579,800,37,3.646513,6.662732,-0.107437
1.281579,800,38,2.325003,4.59565,-0.367925
1.281579,800,39,1.146161,10.136464,0.159412
1.281579,800,40,8.470948,9.589859,0.370525
1.281579,800,41,7.891281,15.299543,-0.262274
1.281579,800,42,18.922998,12.163331,-1.20724
1.281579,800,43,7.334949,18.100991,0.500037
1.281579,800,44,4.938299,1.000699,0.41331
1.281579,800,45,2.835656,4.416946,-0.297886
1.281579,800,46,14.839589,19.016071,0.210616
1.281579,800,47,4.739765,8.377762,0.390137
1.281579,800,48,6.386632,6.131903,-0.184379
1.281579,800,49,6.983137,9.483052,-0.448588
1.281579,800,50,6.698048,3.652084,0.514837
1.281579,800,51,6.909289,19.93204,0.254688
1.281579,800,52,1.665212,8.902784,-0.171471
1.281579,800,53,9.839182,7.851572,-0.051057
1.281579,800,54,0.792155,8.93745,-0.324607
1.281579,800,55,8.860651,2.724311,-0.528558
1.281579,800,56,5.686896,13.897552,0.475964
1.281579,800,57,3.045151,6.728215,0.120472
1.281579,800,58,4.514462,8.659061,-0.105801
1.281579,800,59,4.486732,3.282696,-0.788574
1.281579,800,60,8.866374,7.480651,-0.713545
1.281579,800,61,8.957089,3.948951,0.158969
1.281579,800,62,19.353006,13.422306,-0.66737
1.281579,800,63,19.118772,12.077594,-1.483819
1.281579,800,64,6.745239,11.696904,-0.142136
1.281579,800,65,10.785863,9.489322,-0.170438
1.281579,800,66,2.458069,4.534433,-0.012184
1.281579,800,67,3.391504,12.580918,-0.230942
1.281579,800,68,17.997166,12.171384,-0.353445
1.281579,800,69,2.593105,6.098881,-0.321051
1.281579,800,70,5.39449,12.04682,-0.112342
1.281579,800,71,8.2784,8.095782,-0.181744
1.281579,800,72,8.175225,13.972179,0.414677
1.281579,800,73,2.601644,11.626058,0.484628
1.281579,800,74,9.356902,14.620985,0.763989
1.281579,800,75,1.084628,9.123355,-0.173088
1.281579,800,76,0.860644,5.93737,0.375701
1.281579,800,77,6.117624,4.640666,-0.096553
1.281579,800,78,6.018394,4.907473,0.157673
1.281579,800,79,18.438788,11.914277,-0.58274
1.281579,800,80,2.440734,6.307109,0.362469
1.281579,800,81,8.641079,7.160056,0.043822
1.281579,800,82,4.500878,4.248252,-0.380845
1.281579,800,83,3.681131,12.241139,0.185275
1.281579,800,84,5.838976,4.263373,-0.355107
1.281579,800,85,6.967453,0.599122,0.047198
1.281579,800,86,5.910807,19.971324,0.547436
1.281579,800,87,1.392727,0.064104,-0.726319
1.281579,800,88,2.271574,10.354017,0.565182
1.281579,800,89,1.516632,4.654094,0.347262
1.281579,800,90,4.695444,6.815709,0.184769
1.281579,800,91,7.125442,0.493411,0.861828
1.281579,800,92,4.036563,11.938284,0.014366
1.281579,800,93,2.752667,0.0287,0.53265
1.281579,800,94,10.070829,7.053102,-0.325186
1.281579,800,95,8.422707,2.465353,-0.463046
1.281579,800,96,7.219795,7.649698,-0.208147
1.281579,800,97,4.556658,10.110716,-0.219756
1.281579,800,98,5.791785,1.52969,-0.269068
1.281579,800,99,2.957769,9.134099,0.244927
